k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
138,0.013800000000000002,load_step,deadbeat_current_baseline,94.2477796076938,0.14041925829301768,94.10736034940078,0.0,-0.005509555340091047,-0.003135970211157257,0.006339519635649965,-0.00035348155573411167,0,1,1,1,1,0,0,0.9800186985277395,0.004,2.5873365718602687e-06,25.00002906738005,0,540.0
139,0.013900000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14038731596968917,94.10739229172411,0.0,0.001755645893598848,-0.004100468961159312,0.004460508738377431,0.0013656990200658367,0,1,1,1,1,0,0,0.9800029284419186,0.004,9.365389470256434e-06,25.00002906727992,0,540.0
140,0.014,load_step,deadbeat_current_baseline,94.2477796076938,0.1404582586049606,94.10732134908883,0.0,-0.0040821839499200424,0.002231141411675453,0.004652119710398469,-0.0013784853045229878,0,1,1,1,1,0,0,0.9799897163191053,0.004,3.914717136293083e-06,25.000029067125286,0,540.0
141,0.014100000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.140364973043091,94.10741463465071,0.0,0.003068002372722124,0.0008181822498243683,0.003175226094777543,0.00042315348149780095,0,1,1,1,1,0,0,0.9799782889843874,0.004,4.3906128629763895e-06,25.00002906697541,0,540.0
142,0.0142,load_step,deadbeat_current_baseline,94.2477796076938,0.14037951177542116,94.10740009591838,0.0,-0.007039422304819325,-0.0004733334635142178,0.0070553179200706605,-0.0013122868662890463,0,1,1,1,1,0,0,0.9800108837851609,0.004,2.3038008256792713e-07,25.000029066783934,0,540.0
143,0.0143,load_step,deadbeat_current_baseline,94.2477796076938,0.14029019383780272,94.107489413856,0.0,0.0003653838349347722,-0.00165378773970225,0.0016936703441995783,0.0004775901538310739,0,1,1,1,1,0,0,0.9799962273396684,0.004,1.0167751672526151e-05,25.000029066691834,0,540.0
144,0.014400000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14030799601937136,94.10747161167443,0.0,-0.005344774634049458,0.00448032597614934,0.00697423377449717,-0.0021718745488694246,0,1,1,1,1,0,0,0.9800261778092583,0.004,1.5556448891777203e-06,25.000029066513612,0,540.0
145,0.0145,load_step,deadbeat_current_baseline,94.2477796076938,0.14016724248010368,94.1076123652137,0.0,-0.0022422617945956976,-0.004326255828434507,0.004872804885132079,0.0005999795664844438,0,1,1,1,1,0,0,0.9800093344550318,0.004,7.342629854241213e-06,25.00002906639326,0,540.0
146,0.0146,load_step,deadbeat_current_baseline,94.2477796076938,0.14019237837038143,94.10758722932341,0.0,0.0006011595074696657,0.0020376183600424227,0.002124448477747376,-0.00037368709965111574,0,1,1,1,1,0,0,0.9799949455742397,0.004,6.276600610239198e-06,25.00002906626225,0,540.0
147,0.014700000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14015924429959528,94.1076203633942,0.0,-0.005121252577482141,-0.006558850166292895,0.008321402734289923,0.0005600569934854755,0,1,1,1,1,0,0,0.9800253642979029,0.004,2.3016085605078283e-07,25.000029066070777,0,540.0
148,0.0148,load_step,deadbeat_current_baseline,94.2477796076938,0.14018199168112896,94.10759761601267,0.0,-0.0020299365161106898,-2.827324498800943e-06,0.0020299384850786554,-0.0004069197251628209,0,1,1,1,1,0,0,0.9799774177409577,0.004,1.3901670446749255e-05,25.00002906601602,0,540.0
149,0.0149,load_step,deadbeat_current_baseline,94.2477796076938,0.14014686963779172,94.10763273805601,0.0,0.004967631888038126,-0.0012105720954302737,0.005113008055273107,0.0012881660429881988,0,1,1,1,1,0,0,0.9800104594357401,0.004,2.1588585758769683e-06,25.000029065843833,0,540.0
150,0.015000000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.14021319086962106,94.10756641682418,0.0,-0.005279380977684747,-0.002314426751920712,0.005764411045158543,-0.0004984808684383511,0,1,1,1,1,0,0,0.9800384637894113,0.004,2.0664501002867904e-06,25.000029065670724,0,540.0
